CommentrId,ComtDate,LikeNumberID
65719,00:00.0,CM65719
65720,00:00.0,CM65720
65721,00:00.0,CM65721
65722,00:00.0,CM65722
65723,00:00.0,CM65723
65724,00:00.0,CM65724
65725,00:00.0,CM65725
65726,00:00.0,CM65726
65727,00:00.0,CM65727
65728,00:00.0,CM65728
65729,00:00.0,CM65729
65730,00:00.0,CM65730
65731,00:00.0,CM65731
65732,00:00.0,CM65732
65733,00:00.0,CM65733
65734,00:00.0,CM65734
65735,00:00.0,CM65735
65736,00:00.0,CM65736
65737,00:00.0,CM65737
65738,00:00.0,CM65738
65739,00:00.0,CM65739
65740,00:00.0,CM65740
65741,00:00.0,CM65741
65742,00:00.0,CM65742
65743,00:00.0,CM65743
65744,00:00.0,CM65744
65745,00:00.0,CM65745
65746,00:00.0,CM65746
65747,00:00.0,CM65747
65748,00:00.0,CM65748
65749,00:00.0,CM65749
65750,00:00.0,CM65750
65751,00:00.0,CM65751
65752,00:00.0,CM65752
65753,00:00.0,CM65753
65754,00:00.0,CM65754
65755,00:00.0,CM65755
65756,00:00.0,CM65756
65757,00:00.0,CM65757
65758,00:00.0,CM65758
65759,00:00.0,CM65759
65760,00:00.0,CM65760
65761,00:00.0,CM65761
65762,00:00.0,CM65762
65763,00:00.0,CM65763
65764,00:00.0,CM65764
65765,00:00.0,CM65765
65766,00:00.0,CM65766
65767,00:00.0,CM65767
65768,00:00.0,CM65768
65769,00:00.0,CM65769
65770,00:00.0,CM65770
65771,00:00.0,CM65771
65772,00:00.0,CM65772
65773,00:00.0,CM65773
65774,00:00.0,CM65774
65775,00:00.0,CM65775
65776,00:00.0,CM65776
65777,00:00.0,CM65777
65778,00:00.0,CM65778
65779,00:00.0,CM65779
65780,00:00.0,CM65780
65781,00:00.0,CM65781
65782,00:00.0,CM65782
65783,00:00.0,CM65783
65784,00:00.0,CM65784
65785,00:00.0,CM65785
65786,00:00.0,CM65786
65787,00:00.0,CM65787
65788,00:00.0,CM65788
65789,00:00.0,CM65789
65790,00:00.0,CM65790
65791,00:00.0,CM65791
65792,00:00.0,CM65792
65793,00:00.0,CM65793
65794,00:00.0,CM65794
65795,00:00.0,CM65795
65796,00:00.0,CM65796
65797,00:00.0,CM65797
65798,00:00.0,CM65798
65799,00:00.0,CM65799
65800,00:00.0,CM65800
65801,00:00.0,CM65801
65802,00:00.0,CM65802
65803,00:00.0,CM65803
65804,00:00.0,CM65804
65805,00:00.0,CM65805
65806,00:00.0,CM65806
65807,00:00.0,CM65807
65808,00:00.0,CM65808
65809,00:00.0,CM65809
65810,00:00.0,CM65810
65811,00:00.0,CM65811
65812,00:00.0,CM65812
65813,00:00.0,CM65813
65814,00:00.0,CM65814
65815,00:00.0,CM65815
65816,00:00.0,CM65816
65817,00:00.0,CM65817
65818,00:00.0,CM65818
65819,00:00.0,CM65819
65820,00:00.0,CM65820
65821,00:00.0,CM65821
65822,00:00.0,CM65822
65823,00:00.0,CM65823
65824,00:00.0,CM65824
65825,00:00.0,CM65825
65826,00:00.0,CM65826
65827,00:00.0,CM65827
65828,00:00.0,CM65828
65829,00:00.0,CM65829
65830,00:00.0,CM65830
65831,00:00.0,CM65831
65832,00:00.0,CM65832
65833,00:00.0,CM65833
65834,00:00.0,CM65834
65835,00:00.0,CM65835
65836,00:00.0,CM65836
65837,00:00.0,CM65837
65838,00:00.0,CM65838
65839,00:00.0,CM65839
65840,00:00.0,CM65840
65841,00:00.0,CM65841
65842,00:00.0,CM65842
65843,00:00.0,CM65843
65844,00:00.0,CM65844
65845,00:00.0,CM65845
65846,00:00.0,CM65846
65847,00:00.0,CM65847
65848,00:00.0,CM65848
65849,00:00.0,CM65849
65850,00:00.0,CM65850
65851,00:00.0,CM65851
65852,00:00.0,CM65852
65853,00:00.0,CM65853
65854,00:00.0,CM65854
65855,00:00.0,CM65855
65856,00:00.0,CM65856
65857,00:00.0,CM65857
65858,00:00.0,CM65858
65859,00:00.0,CM65859
65860,00:00.0,CM65860
65861,00:00.0,CM65861
65862,00:00.0,CM65862
65863,00:00.0,CM65863
65864,00:00.0,CM65864
65865,00:00.0,CM65865
65866,00:00.0,CM65866
65867,00:00.0,CM65867
65868,00:00.0,CM65868
65869,00:00.0,CM65869
65870,00:00.0,CM65870
65871,00:00.0,CM65871
65872,00:00.0,CM65872
65873,00:00.0,CM65873
65874,00:00.0,CM65874
65875,00:00.0,CM65875
65876,00:00.0,CM65876
65877,00:00.0,CM65877
65878,00:00.0,CM65878
65879,00:00.0,CM65879
65880,00:00.0,CM65880
65881,00:00.0,CM65881
65882,00:00.0,CM65882
65883,00:00.0,CM65883
65884,00:00.0,CM65884
65885,00:00.0,CM65885
65886,00:00.0,CM65886
65887,00:00.0,CM65887
65888,00:00.0,CM65888
65889,00:00.0,CM65889
65890,00:00.0,CM65890
65891,00:00.0,CM65891
65892,00:00.0,CM65892
65893,00:00.0,CM65893
65894,00:00.0,CM65894
65895,00:00.0,CM65895
65896,00:00.0,CM65896
65897,00:00.0,CM65897
65898,00:00.0,CM65898
65899,00:00.0,CM65899
65900,00:00.0,CM65900
65901,00:00.0,CM65901
65902,00:00.0,CM65902
65903,00:00.0,CM65903
65904,00:00.0,CM65904
65905,00:00.0,CM65905
65906,00:00.0,CM65906
65907,00:00.0,CM65907
65908,00:00.0,CM65908
65909,00:00.0,CM65909
65910,00:00.0,CM65910
65911,00:00.0,CM65911
65912,00:00.0,CM65912
65913,00:00.0,CM65913
65914,00:00.0,CM65914
65915,00:00.0,CM65915
65916,00:00.0,CM65916
65917,00:00.0,CM65917
65918,00:00.0,CM65918
65919,00:00.0,CM65919
65920,00:00.0,CM65920
65921,00:00.0,CM65921
65922,00:00.0,CM65922
65923,00:00.0,CM65923
65924,00:00.0,CM65924
65925,00:00.0,CM65925
65926,00:00.0,CM65926
65927,00:00.0,CM65927
65928,00:00.0,CM65928
65929,00:00.0,CM65929
65930,00:00.0,CM65930
65931,00:00.0,CM65931
65932,00:00.0,CM65932
65933,00:00.0,CM65933
65934,00:00.0,CM65934
65935,00:00.0,CM65935
65936,00:00.0,CM65936
65937,00:00.0,CM65937
65938,00:00.0,CM65938
65939,00:00.0,CM65939
65940,00:00.0,CM65940
65941,00:00.0,CM65941
65942,00:00.0,CM65942
65943,00:00.0,CM65943
65944,00:00.0,CM65944
65945,00:00.0,CM65945
65946,00:00.0,CM65946
65947,00:00.0,CM65947
65948,00:00.0,CM65948
65949,00:00.0,CM65949
65950,00:00.0,CM65950
65951,00:00.0,CM65951
65952,00:00.0,CM65952
65953,00:00.0,CM65953
65954,00:00.0,CM65954
65955,00:00.0,CM65955
65956,00:00.0,CM65956
65957,00:00.0,CM65957
65958,00:00.0,CM65958
65959,00:00.0,CM65959
65960,00:00.0,CM65960
65961,00:00.0,CM65961
65962,00:00.0,CM65962
65963,00:00.0,CM65963
65964,00:00.0,CM65964
65965,00:00.0,CM65965
65966,00:00.0,CM65966
65967,00:00.0,CM65967
65968,00:00.0,CM65968
65969,00:00.0,CM65969
65970,00:00.0,CM65970
65971,00:00.0,CM65971
65972,00:00.0,CM65972
65973,00:00.0,CM65973
65974,00:00.0,CM65974
65975,00:00.0,CM65975
65976,00:00.0,CM65976
65977,00:00.0,CM65977
65978,00:00.0,CM65978
65979,00:00.0,CM65979
65980,00:00.0,CM65980
65981,00:00.0,CM65981
65982,00:00.0,CM65982
65983,00:00.0,CM65983
65984,00:00.0,CM65984
65985,00:00.0,CM65985
65986,00:00.0,CM65986
65987,00:00.0,CM65987
65988,00:00.0,CM65988
65989,00:00.0,CM65989
65990,00:00.0,CM65990
65991,00:00.0,CM65991
65992,00:00.0,CM65992
65993,00:00.0,CM65993
65994,00:00.0,CM65994
65995,00:00.0,CM65995
65996,00:00.0,CM65996
65997,00:00.0,CM65997
65998,00:00.0,CM65998
65999,00:00.0,CM65999
66000,00:00.0,CM66000
66001,00:00.0,CM66001
66002,00:00.0,CM66002
66003,00:00.0,CM66003
66004,00:00.0,CM66004
66005,00:00.0,CM66005
66006,00:00.0,CM66006
66007,00:00.0,CM66007
66008,00:00.0,CM66008
66009,00:00.0,CM66009
66010,00:00.0,CM66010
66011,00:00.0,CM66011
66012,00:00.0,CM66012
66013,00:00.0,CM66013
66014,00:00.0,CM66014
66015,00:00.0,CM66015
66016,00:00.0,CM66016
66017,00:00.0,CM66017
66018,00:00.0,CM66018
66019,00:00.0,CM66019
66020,00:00.0,CM66020
66021,00:00.0,CM66021
66022,00:00.0,CM66022
66023,00:00.0,CM66023
66024,00:00.0,CM66024
66025,00:00.0,CM66025
66026,00:00.0,CM66026
66027,00:00.0,CM66027
66028,00:00.0,CM66028
66029,00:00.0,CM66029
66030,00:00.0,CM66030
66031,00:00.0,CM66031
66032,00:00.0,CM66032
66033,00:00.0,CM66033
66034,00:00.0,CM66034
66035,00:00.0,CM66035
66036,00:00.0,CM66036
66037,00:00.0,CM66037
66038,00:00.0,CM66038
66039,00:00.0,CM66039
66040,00:00.0,CM66040
66041,00:00.0,CM66041
66042,00:00.0,CM66042
66043,00:00.0,CM66043
66044,00:00.0,CM66044
66045,00:00.0,CM66045
66046,00:00.0,CM66046
66047,00:00.0,CM66047
66048,00:00.0,CM66048
66049,00:00.0,CM66049
66050,00:00.0,CM66050
66051,00:00.0,CM66051
66052,00:00.0,CM66052
66053,00:00.0,CM66053
66054,00:00.0,CM66054
66055,00:00.0,CM66055
66056,00:00.0,CM66056
66057,00:00.0,CM66057
66058,00:00.0,CM66058
66059,00:00.0,CM66059
66060,00:00.0,CM66060
66061,00:00.0,CM66061
66062,00:00.0,CM66062
66063,00:00.0,CM66063
66064,00:00.0,CM66064
66065,00:00.0,CM66065
66066,00:00.0,CM66066
66067,00:00.0,CM66067
66068,00:00.0,CM66068
66069,00:00.0,CM66069
66070,00:00.0,CM66070
66071,00:00.0,CM66071
66072,00:00.0,CM66072
66073,00:00.0,CM66073
66074,00:00.0,CM66074
66075,00:00.0,CM66075
66076,00:00.0,CM66076
66077,00:00.0,CM66077
66078,00:00.0,CM66078
66079,00:00.0,CM66079
66080,00:00.0,CM66080
66081,00:00.0,CM66081
66082,00:00.0,CM66082
66083,00:00.0,CM66083
66084,00:00.0,CM66084
66085,00:00.0,CM66085
66086,00:00.0,CM66086
66087,00:00.0,CM66087
66088,00:00.0,CM66088
66089,00:00.0,CM66089
66090,00:00.0,CM66090
66091,00:00.0,CM66091
66092,00:00.0,CM66092
66093,00:00.0,CM66093
66094,00:00.0,CM66094
66095,00:00.0,CM66095
66096,00:00.0,CM66096
66097,00:00.0,CM66097
66098,00:00.0,CM66098
66099,00:00.0,CM66099
66100,00:00.0,CM66100
66101,00:00.0,CM66101
66102,00:00.0,CM66102
66103,00:00.0,CM66103
66104,00:00.0,CM66104
66105,00:00.0,CM66105
66106,00:00.0,CM66106
66107,00:00.0,CM66107
66108,00:00.0,CM66108
66109,00:00.0,CM66109
66110,00:00.0,CM66110
66111,00:00.0,CM66111
66112,00:00.0,CM66112
66113,00:00.0,CM66113
66114,00:00.0,CM66114
66115,00:00.0,CM66115
66116,00:00.0,CM66116
66117,00:00.0,CM66117
66118,00:00.0,CM66118
66119,00:00.0,CM66119
66120,00:00.0,CM66120
66121,00:00.0,CM66121
66122,00:00.0,CM66122
66123,00:00.0,CM66123
66124,00:00.0,CM66124
66125,00:00.0,CM66125
66126,00:00.0,CM66126
66127,00:00.0,CM66127
66128,00:00.0,CM66128
66129,00:00.0,CM66129
66130,00:00.0,CM66130
66131,00:00.0,CM66131
66132,00:00.0,CM66132
66133,00:00.0,CM66133
66134,00:00.0,CM66134
66135,00:00.0,CM66135
66136,00:00.0,CM66136
66137,00:00.0,CM66137
66138,00:00.0,CM66138
66139,00:00.0,CM66139
66140,00:00.0,CM66140
66141,00:00.0,CM66141
66142,00:00.0,CM66142
66143,00:00.0,CM66143
66144,00:00.0,CM66144
66145,00:00.0,CM66145
66146,00:00.0,CM66146
66147,00:00.0,CM66147
66148,00:00.0,CM66148
66149,00:00.0,CM66149
66150,00:00.0,CM66150
66151,00:00.0,CM66151
66152,00:00.0,CM66152
66153,00:00.0,CM66153
66154,00:00.0,CM66154
66155,00:00.0,CM66155
66156,00:00.0,CM66156
66157,00:00.0,CM66157
66158,00:00.0,CM66158
66159,00:00.0,CM66159
66160,00:00.0,CM66160
66161,00:00.0,CM66161
66162,00:00.0,CM66162
66163,00:00.0,CM66163
66164,00:00.0,CM66164
66165,00:00.0,CM66165
66166,00:00.0,CM66166
66167,00:00.0,CM66167
66168,00:00.0,CM66168
66169,00:00.0,CM66169
66170,00:00.0,CM66170
66171,00:00.0,CM66171
66172,00:00.0,CM66172
66173,00:00.0,CM66173
66174,00:00.0,CM66174
66175,00:00.0,CM66175
66176,00:00.0,CM66176
66177,00:00.0,CM66177
66178,00:00.0,CM66178
66179,00:00.0,CM66179
66180,00:00.0,CM66180
66181,00:00.0,CM66181
66182,00:00.0,CM66182
66183,00:00.0,CM66183
66184,00:00.0,CM66184
66185,00:00.0,CM66185
66186,00:00.0,CM66186
66187,00:00.0,CM66187
66188,00:00.0,CM66188
66189,00:00.0,CM66189
66190,00:00.0,CM66190
66191,00:00.0,CM66191
66192,00:00.0,CM66192
66193,00:00.0,CM66193
66194,00:00.0,CM66194
66195,00:00.0,CM66195
66196,00:00.0,CM66196
66197,00:00.0,CM66197
66198,00:00.0,CM66198
66199,00:00.0,CM66199
66200,00:00.0,CM66200
66201,00:00.0,CM66201
66202,00:00.0,CM66202
66203,00:00.0,CM66203
66204,00:00.0,CM66204
66205,00:00.0,CM66205
66206,00:00.0,CM66206
66207,00:00.0,CM66207
66208,00:00.0,CM66208
66209,00:00.0,CM66209
66210,00:00.0,CM66210
66211,00:00.0,CM66211
66212,00:00.0,CM66212
66213,00:00.0,CM66213
66214,00:00.0,CM66214
66215,00:00.0,CM66215
66216,00:00.0,CM66216
66217,00:00.0,CM66217
66218,00:00.0,CM66218
66219,00:00.0,CM66219
66220,00:00.0,CM66220
66221,00:00.0,CM66221
66222,00:00.0,CM66222
66223,00:00.0,CM66223
66224,00:00.0,CM66224
66225,00:00.0,CM66225
66226,00:00.0,CM66226
66227,00:00.0,CM66227
66228,00:00.0,CM66228
66229,00:00.0,CM66229
66230,00:00.0,CM66230
66231,00:00.0,CM66231
66232,00:00.0,CM66232
66233,00:00.0,CM66233
66234,00:00.0,CM66234
66235,00:00.0,CM66235
66236,00:00.0,CM66236
66237,00:00.0,CM66237
66238,00:00.0,CM66238
66239,00:00.0,CM66239
66240,00:00.0,CM66240
66241,00:00.0,CM66241
66242,00:00.0,CM66242
66243,00:00.0,CM66243
66244,00:00.0,CM66244
66245,00:00.0,CM66245
66246,00:00.0,CM66246
66247,00:00.0,CM66247
66248,00:00.0,CM66248
66249,00:00.0,CM66249
66250,00:00.0,CM66250
66251,00:00.0,CM66251
66252,00:00.0,CM66252
66253,00:00.0,CM66253
66254,00:00.0,CM66254
66255,00:00.0,CM66255
66256,00:00.0,CM66256
66257,00:00.0,CM66257
66258,00:00.0,CM66258
66259,00:00.0,CM66259
66260,00:00.0,CM66260
66261,00:00.0,CM66261
66262,00:00.0,CM66262
66263,00:00.0,CM66263
66264,00:00.0,CM66264
66265,00:00.0,CM66265
66266,00:00.0,CM66266
66267,00:00.0,CM66267
66268,00:00.0,CM66268
66269,00:00.0,CM66269
66270,00:00.0,CM66270
66271,00:00.0,CM66271
66272,00:00.0,CM66272
66273,00:00.0,CM66273
66274,00:00.0,CM66274
66275,00:00.0,CM66275
66276,00:00.0,CM66276
66277,00:00.0,CM66277
66278,00:00.0,CM66278
66279,00:00.0,CM66279
66280,00:00.0,CM66280
66281,00:00.0,CM66281
66282,00:00.0,CM66282
66283,00:00.0,CM66283
66284,00:00.0,CM66284
66285,00:00.0,CM66285
66286,00:00.0,CM66286
66287,00:00.0,CM66287
66288,00:00.0,CM66288
66289,00:00.0,CM66289
66290,00:00.0,CM66290
66291,00:00.0,CM66291
66292,00:00.0,CM66292
66293,00:00.0,CM66293
66294,00:00.0,CM66294
66295,00:00.0,CM66295
66296,00:00.0,CM66296
66297,00:00.0,CM66297
66298,00:00.0,CM66298
66299,00:00.0,CM66299
66300,00:00.0,CM66300
66301,00:00.0,CM66301
66302,00:00.0,CM66302
66303,00:00.0,CM66303
66304,00:00.0,CM66304
66305,00:00.0,CM66305
66306,00:00.0,CM66306
66307,00:00.0,CM66307
66308,00:00.0,CM66308
66309,00:00.0,CM66309
66310,00:00.0,CM66310
66311,00:00.0,CM66311
66312,00:00.0,CM66312
66313,00:00.0,CM66313
66314,00:00.0,CM66314
66315,00:00.0,CM66315
66316,00:00.0,CM66316
66317,00:00.0,CM66317
66318,00:00.0,CM66318
66319,00:00.0,CM66319
66320,00:00.0,CM66320
66321,00:00.0,CM66321
66322,00:00.0,CM66322
66323,00:00.0,CM66323
66324,00:00.0,CM66324
66325,00:00.0,CM66325
66326,00:00.0,CM66326
66327,00:00.0,CM66327
66328,00:00.0,CM66328
66329,00:00.0,CM66329
66330,00:00.0,CM66330
66331,00:00.0,CM66331
66332,00:00.0,CM66332
66333,00:00.0,CM66333
66334,00:00.0,CM66334
66335,00:00.0,CM66335
66336,00:00.0,CM66336
66337,00:00.0,CM66337
66338,00:00.0,CM66338
66339,00:00.0,CM66339
66340,00:00.0,CM66340
66341,00:00.0,CM66341
66342,00:00.0,CM66342
66343,00:00.0,CM66343
66344,00:00.0,CM66344
66345,00:00.0,CM66345
66346,00:00.0,CM66346
66347,00:00.0,CM66347
66348,00:00.0,CM66348
66349,00:00.0,CM66349
66350,00:00.0,CM66350
66351,00:00.0,CM66351
66352,00:00.0,CM66352
66353,00:00.0,CM66353
66354,00:00.0,CM66354
66355,00:00.0,CM66355
66356,00:00.0,CM66356
66357,00:00.0,CM66357
66358,00:00.0,CM66358
66359,00:00.0,CM66359
66360,00:00.0,CM66360
66361,00:00.0,CM66361
66362,00:00.0,CM66362
66363,00:00.0,CM66363
66364,00:00.0,CM66364
66365,00:00.0,CM66365
66366,00:00.0,CM66366
66367,00:00.0,CM66367
66368,00:00.0,CM66368
66369,00:00.0,CM66369
66370,00:00.0,CM66370
66371,00:00.0,CM66371
66372,00:00.0,CM66372
66373,00:00.0,CM66373
66374,00:00.0,CM66374
66375,00:00.0,CM66375
66376,00:00.0,CM66376
66377,00:00.0,CM66377
66378,00:00.0,CM66378
66379,00:00.0,CM66379
66380,00:00.0,CM66380
66381,00:00.0,CM66381
66382,00:00.0,CM66382
66383,00:00.0,CM66383
66384,00:00.0,CM66384
66385,00:00.0,CM66385
66386,00:00.0,CM66386
66387,00:00.0,CM66387
66388,00:00.0,CM66388
66389,00:00.0,CM66389
66390,00:00.0,CM66390
66391,00:00.0,CM66391
66392,00:00.0,CM66392
66393,00:00.0,CM66393
66394,00:00.0,CM66394
66395,00:00.0,CM66395
66396,00:00.0,CM66396
66397,00:00.0,CM66397
66398,00:00.0,CM66398
66399,00:00.0,CM66399
66400,00:00.0,CM66400
66401,00:00.0,CM66401
66402,00:00.0,CM66402
66403,00:00.0,CM66403
66404,00:00.0,CM66404
66405,00:00.0,CM66405
66406,00:00.0,CM66406
66407,00:00.0,CM66407
66408,00:00.0,CM66408
66409,00:00.0,CM66409
66410,00:00.0,CM66410
66411,00:00.0,CM66411
66412,00:00.0,CM66412
66413,00:00.0,CM66413
66414,00:00.0,CM66414
66415,00:00.0,CM66415
66416,00:00.0,CM66416
66417,00:00.0,CM66417
66418,00:00.0,CM66418
66419,00:00.0,CM66419
66420,00:00.0,CM66420
66421,00:00.0,CM66421
66422,00:00.0,CM66422
66423,00:00.0,CM66423
66424,00:00.0,CM66424
66425,00:00.0,CM66425
66426,00:00.0,CM66426
66427,00:00.0,CM66427
66428,00:00.0,CM66428
66429,00:00.0,CM66429
66430,00:00.0,CM66430
66431,00:00.0,CM66431
66432,00:00.0,CM66432
66433,00:00.0,CM66433
66434,00:00.0,CM66434
66435,00:00.0,CM66435
66436,00:00.0,CM66436
66437,00:00.0,CM66437
66438,00:00.0,CM66438
66439,00:00.0,CM66439
66440,00:00.0,CM66440
66441,00:00.0,CM66441
66442,00:00.0,CM66442
66443,00:00.0,CM66443
66444,00:00.0,CM66444
66445,00:00.0,CM66445
66446,00:00.0,CM66446
66447,00:00.0,CM66447
66448,00:00.0,CM66448
66449,00:00.0,CM66449
66450,00:00.0,CM66450
66451,00:00.0,CM66451
66452,00:00.0,CM66452
66453,00:00.0,CM66453
66454,00:00.0,CM66454
66455,00:00.0,CM66455
66456,00:00.0,CM66456
66457,00:00.0,CM66457
66458,00:00.0,CM66458
66459,00:00.0,CM66459
66460,00:00.0,CM66460
66461,00:00.0,CM66461
66462,00:00.0,CM66462
66463,00:00.0,CM66463
66464,00:00.0,CM66464
66465,00:00.0,CM66465
66466,00:00.0,CM66466
66467,00:00.0,CM66467
66468,00:00.0,CM66468
66469,00:00.0,CM66469
66470,00:00.0,CM66470
66471,00:00.0,CM66471
66472,00:00.0,CM66472
66473,00:00.0,CM66473
66474,00:00.0,CM66474
66475,00:00.0,CM66475
66476,00:00.0,CM66476
66477,00:00.0,CM66477
66478,00:00.0,CM66478
66479,00:00.0,CM66479
66480,00:00.0,CM66480
66481,00:00.0,CM66481
66482,00:00.0,CM66482
66483,00:00.0,CM66483
66484,00:00.0,CM66484
66485,00:00.0,CM66485
66486,00:00.0,CM66486
66487,00:00.0,CM66487
66488,00:00.0,CM66488
66489,00:00.0,CM66489
66490,00:00.0,CM66490
66491,00:00.0,CM66491
66492,00:00.0,CM66492
66493,00:00.0,CM66493
66494,00:00.0,CM66494
66495,00:00.0,CM66495
66496,00:00.0,CM66496
66497,00:00.0,CM66497
66498,00:00.0,CM66498
66499,00:00.0,CM66499
66500,00:00.0,CM66500
66501,00:00.0,CM66501
66502,00:00.0,CM66502
66503,00:00.0,CM66503
66504,00:00.0,CM66504
66505,00:00.0,CM66505
66506,00:00.0,CM66506
66507,00:00.0,CM66507
66508,00:00.0,CM66508
66509,00:00.0,CM66509
66510,00:00.0,CM66510
66511,00:00.0,CM66511
66512,00:00.0,CM66512
66513,00:00.0,CM66513
66514,00:00.0,CM66514
66515,00:00.0,CM66515
66516,00:00.0,CM66516
66517,00:00.0,CM66517
66518,00:00.0,CM66518
66519,00:00.0,CM66519
66520,00:00.0,CM66520
66521,00:00.0,CM66521
66522,00:00.0,CM66522
66523,00:00.0,CM66523
66524,00:00.0,CM66524
66525,00:00.0,CM66525
66526,00:00.0,CM66526
66527,00:00.0,CM66527
66528,00:00.0,CM66528
66529,00:00.0,CM66529
66530,00:00.0,CM66530
66531,00:00.0,CM66531
66532,00:00.0,CM66532
66533,00:00.0,CM66533
66534,00:00.0,CM66534
66535,00:00.0,CM66535
66536,00:00.0,CM66536
66537,00:00.0,CM66537
66538,00:00.0,CM66538
66539,00:00.0,CM66539
66540,00:00.0,CM66540
66541,00:00.0,CM66541
66542,00:00.0,CM66542
66543,00:00.0,CM66543
66544,00:00.0,CM66544
66545,00:00.0,CM66545
66546,00:00.0,CM66546
66547,00:00.0,CM66547
66548,00:00.0,CM66548
66549,00:00.0,CM66549
66550,00:00.0,CM66550
66551,00:00.0,CM66551
66552,00:00.0,CM66552
66553,00:00.0,CM66553
66554,00:00.0,CM66554
66555,00:00.0,CM66555
66556,00:00.0,CM66556
66557,00:00.0,CM66557
66558,00:00.0,CM66558
66559,00:00.0,CM66559
66560,00:00.0,CM66560
66561,00:00.0,CM66561
66562,00:00.0,CM66562
66563,00:00.0,CM66563
66564,00:00.0,CM66564
66565,00:00.0,CM66565
66566,00:00.0,CM66566
66567,00:00.0,CM66567
66568,00:00.0,CM66568
66569,00:00.0,CM66569
66570,00:00.0,CM66570
66571,00:00.0,CM66571
66572,00:00.0,CM66572
66573,00:00.0,CM66573
66574,00:00.0,CM66574
66575,00:00.0,CM66575
66576,00:00.0,CM66576
66577,00:00.0,CM66577
66578,00:00.0,CM66578
66579,00:00.0,CM66579
66580,00:00.0,CM66580
66581,00:00.0,CM66581
66582,00:00.0,CM66582
66583,00:00.0,CM66583
66584,00:00.0,CM66584
66585,00:00.0,CM66585
66586,00:00.0,CM66586
66587,00:00.0,CM66587
66588,00:00.0,CM66588
66589,00:00.0,CM66589
66590,00:00.0,CM66590
66591,00:00.0,CM66591
66592,00:00.0,CM66592
66593,00:00.0,CM66593
66594,00:00.0,CM66594
66595,00:00.0,CM66595
66596,00:00.0,CM66596
66597,00:00.0,CM66597
66598,00:00.0,CM66598
66599,00:00.0,CM66599
66600,00:00.0,CM66600
66601,00:00.0,CM66601
66602,00:00.0,CM66602
66603,00:00.0,CM66603
66604,00:00.0,CM66604
66605,00:00.0,CM66605
66606,00:00.0,CM66606
66607,00:00.0,CM66607
66608,00:00.0,CM66608
66609,00:00.0,CM66609
66610,00:00.0,CM66610
66611,00:00.0,CM66611
66612,00:00.0,CM66612
66613,00:00.0,CM66613
66614,00:00.0,CM66614
66615,00:00.0,CM66615
66616,00:00.0,CM66616
66617,00:00.0,CM66617
66618,00:00.0,CM66618
66619,00:00.0,CM66619
66620,00:00.0,CM66620
66621,00:00.0,CM66621
66622,00:00.0,CM66622
66623,00:00.0,CM66623
66624,00:00.0,CM66624
66625,00:00.0,CM66625
66626,00:00.0,CM66626
66627,00:00.0,CM66627
66628,00:00.0,CM66628
66629,00:00.0,CM66629
66630,00:00.0,CM66630
66631,00:00.0,CM66631
66632,00:00.0,CM66632
66633,00:00.0,CM66633
66634,00:00.0,CM66634
66635,00:00.0,CM66635
66636,00:00.0,CM66636
66637,00:00.0,CM66637
66638,00:00.0,CM66638
66639,00:00.0,CM66639
66640,00:00.0,CM66640
66641,00:00.0,CM66641
66642,00:00.0,CM66642
66643,00:00.0,CM66643
66644,00:00.0,CM66644
66645,00:00.0,CM66645
66646,00:00.0,CM66646
66647,00:00.0,CM66647
66648,00:00.0,CM66648
66649,00:00.0,CM66649
66650,00:00.0,CM66650
66651,00:00.0,CM66651
66652,00:00.0,CM66652
66653,00:00.0,CM66653
66654,00:00.0,CM66654
66655,00:00.0,CM66655
66656,00:00.0,CM66656
66657,00:00.0,CM66657
66658,00:00.0,CM66658
66659,00:00.0,CM66659
66660,00:00.0,CM66660
66661,00:00.0,CM66661
66662,00:00.0,CM66662
66663,00:00.0,CM66663
66664,00:00.0,CM66664
66665,00:00.0,CM66665
66666,00:00.0,CM66666
66667,00:00.0,CM66667
66668,00:00.0,CM66668
66669,00:00.0,CM66669
66670,00:00.0,CM66670
66671,00:00.0,CM66671
66672,00:00.0,CM66672
66673,00:00.0,CM66673
66674,00:00.0,CM66674
66675,00:00.0,CM66675
66676,00:00.0,CM66676
66677,00:00.0,CM66677
66678,00:00.0,CM66678
66679,00:00.0,CM66679
66680,00:00.0,CM66680
66681,00:00.0,CM66681
66682,00:00.0,CM66682
66683,00:00.0,CM66683
66684,00:00.0,CM66684
66685,00:00.0,CM66685
66686,00:00.0,CM66686
66687,00:00.0,CM66687
66688,00:00.0,CM66688
66689,00:00.0,CM66689
66690,00:00.0,CM66690
66691,00:00.0,CM66691
66692,00:00.0,CM66692
66693,00:00.0,CM66693
66694,00:00.0,CM66694
66695,00:00.0,CM66695
66696,00:00.0,CM66696
66697,00:00.0,CM66697
66698,00:00.0,CM66698
66699,00:00.0,CM66699
66700,00:00.0,CM66700
66701,00:00.0,CM66701
66702,00:00.0,CM66702
66703,00:00.0,CM66703
66704,00:00.0,CM66704
66705,00:00.0,CM66705
66706,00:00.0,CM66706
66707,00:00.0,CM66707
66708,00:00.0,CM66708
66709,00:00.0,CM66709
66710,00:00.0,CM66710
66711,00:00.0,CM66711
66712,00:00.0,CM66712
66713,00:00.0,CM66713
66714,00:00.0,CM66714
66715,00:00.0,CM66715
66716,00:00.0,CM66716
